,yhat,y_test
0,0.00023613712832834755,
1,0.0051636736669312625,
2,0.0005112692301996382,
3,0.0006386474810079882,
4,0.0006406897611423529,
5,0.0006406897611423529,
6,0.0006386474810079882,
7,0.0006211473071996413,
8,0.000623189587334006,
9,0.000623189587334006,
10,0.0006386474810079882,
11,0.0006386474810079882,
12,0.0006406897611423529,
13,0.0006406897611423529,
14,0.0005112692301996382,
15,0.022459797602760987,
16,0.00010182791087018113,
17,0.018192335357526835,
18,0.9822059445079698,
19,0.002263781305803425,
20,1.659789255702887e-05,
21,0.032893344262621346,
22,2.680811265707799e-05,
23,2.680811265707799e-05,
24,0.0768647814561513,
25,2.680811265707799e-05,
26,1.659789255702887e-05,
27,0.07107669160600807,
28,0.0982062654663951,
29,0.000205665739848643,
30,0.000205665739848643,
31,0.006913322550153657,
32,0.00011112036825218976,
33,0.006376699336557491,
34,0.0022975491458792864,
35,0.002419667597250867,
36,0.0024217098773852315,
37,0.0024217098773852315,
38,0.002419667597250867,
39,0.00240216742344252,
40,0.0024042097035768847,
41,0.0024042097035768847,
42,0.002419667597250867,
43,0.002419667597250867,
44,0.0024217098773852315,
45,0.0024217098773852315,
46,0.0022975491458792864,
47,0.024459797602760985,
48,0.00010708771030695121,
49,0.018192335357526835,
50,0.9837915961134133,
51,0.002380453600052035,
52,0.0001656280933897695,
53,0.02915874184124528,
54,0.00017583831348981862,
55,0.0019056014697572108,
56,0.0768647814561513,
57,0.00017583831348981862,
58,0.0001656280933897695,
59,0.07107669160600807,
60,0.0982062654663951,
61,8.06489797724852e-05,
62,0.002080648979772485,
63,0.0067883057900775005,
64,0.04030310756248795,
65,0.043152369685904475,
66,0.3836388572704138,
67,0.04736868487532471,
68,0.383356705111761,
69,0.042875711556475814,
70,0.042875711556475814,
71,0.24894148658796367,
72,0.22247542630738204,
73,0.27008496725387937,
74,0.1403210596367135,
75,0.08767831364631441,
76,0.8186883633147165,
77,0.054646334734202426,
78,0.05786778887427706,
79,0.07033983437116487,
80,0.3832334181120756,
81,0.0798119438592195,
82,0.05216768096420774,
83,0.24258787272248383,
84,0.23125497527968805,
85,0.27388486254583866,
86,0.14735496885624635,
87,0.11455363485630135,
88,0.7772516049916943,
89,0.07027603856248474,
90,0.09056344718643167,
91,0.2966446799585577,
92,0.3062074437169202,
93,0.24079379717854202,
94,0.24079379717854202,
95,0.15558099667290054,
96,0.26788455906964787,
97,0.13065902730537643,
98,0.13065902730537643,
99,0.33537760762586616,
100,0.19169506051826962,
101,0.13065902730537643,
102,0.2842630167711525,
103,0.2780890334429045,
104,0.6120935620046897,
105,0.6120935620046897,
106,0.16158006878435405,
107,0.08245386121417658,
108,0.31429965752053407,
109,0.007020395214393341,
110,0.007014593520047764,
111,0.007020395214393341,
112,0.37691163954983753,
113,0.008008327758517637,
114,0.0851763187334443,
