,yhat,y_test
0,0.08631613269875925,
1,0.015390896515010527,
2,0.0010481994837483097,
3,0.0010554241681347434,
4,0.0010554241681347434,
5,0.0010554241681347434,
6,0.0010554241681347434,
7,0.01582870447455187,
8,0.015711743139086465,
9,0.015711743139086465,
10,0.0010554241681347434,
11,0.0010554241681347434,
12,0.0010554241681347434,
13,0.0010554241681347434,
14,0.0010481994837483097,
15,0.0038105995353141884,
16,0.0003539712275850606,
17,0.007277610570162187,
18,0.2613716658628667,
19,0.001098470211805618,
20,0.00019974388035800855,
21,0.03209928867772136,
22,0.06388918862669062,
23,0.43029843270365525,
24,0.3665064634913495,
25,0.20857677820113446,
26,0.04730441436263347,
27,0.1656760090545953,
28,0.3712012966386395,
29,0.0018759349962453212,
30,0.0008905367725004776,
31,0.3567568158306135,
32,0.08108691278496842,
33,0.01550423361392227,
34,0.00028190101435311764,
35,0.000289125698739551,
36,0.000289125698739551,
37,0.000289125698739551,
38,0.000289125698739551,
39,0.014355982927859891,
40,0.014239021592394489,
41,0.014239021592394489,
42,0.000289125698739551,
43,0.000289125698739551,
44,0.000289125698739551,
45,0.000289125698739551,
46,0.00028190101435311764,
47,0.0038105995353141884,
48,0.0003691724006049498,
49,0.006845361770217097,
50,0.2611454196040154,
51,0.001113671384825507,
52,0.00019974388035800855,
53,0.030755111133534914,
54,0.06255118290319357,
55,0.42971078757289594,
56,0.3700219791332581,
57,0.2070019225760036,
58,0.04766166298347023,
59,0.15285875172717617,
60,0.36899542333016905,
61,0.001106501683175203,
62,0.0001211034594303593,
63,0.3421063812611937,
64,0.09347403829644083,
65,0.023002181829154835,
66,0.0012603081220205574,
67,0.001267532806406991,
68,0.001267532806406991,
69,0.001267532806406991,
70,0.001267532806406991,
71,0.015126657149038162,
72,0.015009695813572758,
73,0.015009695813572758,
74,0.001267532806406991,
75,0.001267532806406991,
76,0.001267532806406991,
77,0.001267532806406991,
78,0.0012603081220205574,
79,0.004660846836673275,
80,0.0003422175031249082,
81,0.008520243973727597,
82,0.25955109796356124,
83,0.0014770781292836844,
84,0.0022442335170392374,
85,0.03531458816481045,
86,0.06546408805320764,
87,0.4311371786074797,
88,0.36999717809413923,
89,0.2122352113059507,
90,0.04987789127728216,
91,0.19917352023434615,
92,0.3856817330689727,
93,0.002832819184769981,
94,0.0013183210203317358,
95,0.3602806184823174,
96,0.08902699746037569,
97,0.026788003917439202,
98,0.0003681563685275842,
99,0.0003753810529140175,
100,0.0003753810529140175,
101,0.0003753810529140175,
102,0.0003753810529140175,
103,0.01532625164264817,
104,0.014209290307182768,
105,0.014209290307182768,
106,0.0003753810529140175,
107,0.0003753810529140175,
108,0.0003753810529140175,
109,0.0003753810529140175,
110,0.0003681563685275842,
111,0.0038105995353141884,
112,0.00047758089991426113,
113,0.009072041848118835,
114,0.2581810985078819,
115,0.0021110205241018135,
116,0.0013016706504463851,
117,0.030828129739935886,
118,0.06498178955329577,
119,0.4338560842494827,
120,0.3657559814860582,
121,0.20901849526276017,
122,0.052287248286841774,
123,0.18162105708228934,
124,0.38535292742812716,
125,0.0018601874756613392,
126,0.0008905367725004776,
127,0.3668212807248667,
128,0.0916093011811957,
129,0.022693536710807115,
130,0.0022603081220205577,
131,0.002267532806406991,
132,0.002267532806406991,
133,0.002267532806406991,
134,0.002267532806406991,
135,0.014334390035527332,
136,0.014217428700061928,
137,0.014217428700061928,
138,0.002267532806406991,
139,0.002267532806406991,
140,0.002267532806406991,
141,0.002267532806406991,
142,0.0022603081220205577,
143,0.005032354348442931,
144,0.0010280493052977945,
145,0.009767347653853415,
146,0.2597986012815498,
147,0.0014770781292836844,
148,0.002244594352578749,
149,0.034371674618800266,
150,0.06483513796206115,
151,0.4297159614028224,
152,0.3684108575529701,
153,0.21160626121480422,
154,0.048631136991338066,
155,0.1970285936002158,
156,0.3832559877082754,
157,0.002832819184769981,
158,0.0013183210203317358,
159,0.3622513456648261,
160,0.09247403829644082,
161,0.02268857920983063,
162,0.0022603081220205577,
163,0.002267532806406991,
164,0.002267532806406991,
165,0.002267532806406991,
166,0.002267532806406991,
167,0.015126657149038162,
168,0.015009695813572758,
169,0.015009695813572758,
170,0.002267532806406991,
171,0.002267532806406991,
172,0.002267532806406991,
173,0.002267532806406991,
174,0.0022603081220205577,
175,0.0043468833818095555,
176,0.0003425783386644199,
177,0.008206641354403391,
178,0.2597986012815498,
179,0.0014770781292836844,
180,0.002244594352578749,
181,0.03500062470994673,
182,0.06546408805320764,
183,0.4311371786074797,
184,0.36999717809413923,
185,0.2122352113059507,
186,0.04921177320616359,
187,0.19823216652484682,
188,0.38556534942112086,
189,0.002832819184769981,
190,0.0013183210203317358,
191,0.3630996573557708,
192,0.09347403829644083,
193,0.023002181829154835,
194,0.0012603081220205574,
195,0.001267532806406991,
196,0.001267532806406991,
197,0.001267532806406991,
198,0.001267532806406991,
199,0.015126657149038162,
200,0.015009695813572758,0.0
201,0.015009695813572758,0.0
202,0.001267532806406991,0.0
203,0.001267532806406991,0.0
204,0.001267532806406991,0.0
205,0.001267532806406991,0.0
206,0.0012603081220205574,0.0
207,0.004660846836673275,0.0
208,0.0003422175031249082,0.0
209,0.008520243973727597,0.0
210,0.25955109796356124,0.0
211,0.0014770781292836844,0.0
212,0.0022442335170392374,0.0
213,0.03531458816481045,0.0
214,0.06546408805320764,0.0
215,0.4311371786074797,0.0
216,0.36999717809413923,0.0
217,0.2122352113059507,0.0
218,0.04987789127728216,0.0
219,0.19917352023434615,0.0
220,0.3856817330689727,0.0
221,0.002832819184769981,0.0
222,0.0013183210203317358,0.0
223,0.3602806184823174,0.0
224,0.08538600212368486,0.0
225,0.016230782254919033,0.0
226,0.0012722653173057109,0.0
227,0.0012794900016921437,0.0
228,0.0012794900016921437,0.0
229,0.0012794900016921437,0.0
230,0.0012794900016921437,0.0
231,0.016164112262586395,1.0
232,0.015089021283129098,0.0
233,0.015089021283129098,0.0
234,0.0012794900016921437,0.0
235,0.0012794900016921437,0.0
236,0.0012794900016921437,0.0
237,0.0012794900016921437,0.0
238,0.0012722653173057109,0.0
239,0.00555764203591418,0.0
240,0.0003571063644326503,0.0
241,0.007351557997606681,0.0
242,0.26525166691334817,0.0
243,0.0011041067064978063,0.0
244,0.00017360856766921863,0.0
245,0.030840153119326155,0.0
246,0.0631138088380675,0.0
247,0.4413582815815935,0.0
248,0.37059733474888296,0.0
249,0.20957091418894006,0.0
250,0.0482774222742738,0.0
251,0.1613930140533031,0.0
252,0.3719882199889917,0.0
253,0.0018584817721446895,0.0
254,0.0008905367725004776,0.0
255,0.3459443300511811,0.0
256,0.08525454082948705,0.0
257,0.01626355254967708,0.0
258,0.0012722653173057109,0.0
259,0.0012794900016921437,0.0
260,0.0012794900016921437,0.0
261,0.0012794900016921437,0.0
262,0.0012794900016921437,0.0
263,0.015280017355595801,1.0
264,0.014204926376138502,0.0
265,0.014204926376138502,0.0
266,0.0012794900016921437,0.0
267,0.0012794900016921437,0.0
268,0.0012794900016921437,0.0
269,0.0012794900016921437,0.0
270,0.0012722653173057109,0.0
271,0.00555764203591418,0.0
272,0.0003571063644326503,0.0
273,0.007351557997606681,0.0
274,0.26496607203781275,0.0
275,0.0011041067064978063,0.0
276,0.00017360856766921863,0.0
277,0.030840153119326155,0.0
278,0.06312570829296503,0.0
279,0.440474186674603,0.0
280,0.37059733474888296,0.0
281,0.20957091418894006,0.0
282,0.04884979255460474,0.0
283,0.16432004006633935,0.0
284,0.3724672818111348,0.0
285,0.0018584817721446895,0.0
286,0.0008905367725004776,0.0
287,0.34545232530568404,0.0
288,0.09012473416451144,0.0
289,0.02749139526789643,0.0
290,0.0013405523779564206,0.0
291,0.0013477770623428538,0.0
292,0.0013477770623428538,0.0
293,0.0013477770623428538,0.0
294,0.0013477770623428538,0.0
295,0.016037546111595476,1.0
296,0.01592058477613007,0.0
297,0.01592058477613007,0.0
298,0.0013477770623428538,0.0
299,0.0013477770623428538,0.0
300,0.0013477770623428538,0.0
301,0.0013477770623428538,0.0
302,0.0013405523779564206,0.0
303,0.0038105995353141884,0.0
304,0.0003691724006049498,0.0
305,0.006969133102830375,0.0
306,0.2557967326750228,0.0
307,0.0011110205241018135,0.0
308,0.00019709301963431478,0.0
309,0.031715758463763864,0.0
310,0.06587289139951125,0.0
311,0.4296307904886852,0.0
312,0.37002715296318456,0.0
313,0.20564035000542996,0.0
314,0.055482135217699714,0.0
315,0.19578535265665276,0.0
316,0.3894024025079966,0.0
317,0.0018601874756613392,0.0
318,0.0010143081051137552,0.0
319,0.3723620344258515,0.0
320,0.08326869674416021,0.0
321,0.017762173732472325,0.0
322,0.0012717975723574458,0.0
323,0.001279022256743879,0.0
324,0.001279022256743879,0.0
325,0.001279022256743879,0.0
326,0.001279022256743879,0.0
327,0.016283439081168537,1.0
328,0.01520834810171124,0.0
329,0.01520834810171124,0.0
330,0.001279022256743879,0.0
331,0.001279022256743879,0.0
332,0.001279022256743879,0.0
333,0.001279022256743879,0.0
334,0.0012717975723574458,0.0
335,0.004674298904903232,0.0
336,0.00036685536407046564,0.0
337,0.0086838210389526,0.0
338,0.25776532906592653,0.0
339,0.001113671384825507,0.0
340,0.00018276410307241543,0.0
341,0.03075745371542681,0.0
342,0.0625577044495934,0.0
343,0.4271426284823245,0.0
344,0.3646374592221799,0.0
345,0.20524172082296652,0.0
346,0.04894515258581311,0.0
347,0.17146619098718888,0.0
348,0.3736462173308121,0.0
349,0.0018584817721446895,0.0
350,0.0008905367725004776,0.0
351,0.34852807824425064,0.0
352,0.0815788689496178,0.0
353,0.01608111259404814,0.0
354,0.0002591856312852084,0.0
355,0.0011020762535357703,0.0
356,0.0002664103156716418,0.0
357,0.0002664103156716418,0.0
358,0.0011020762535357703,0.0
359,0.015168933482656112,1.0
360,0.014216306209326578,0.0
361,0.014216306209326578,0.0
362,0.0011020762535357703,0.0
363,0.0011020762535357703,0.0
364,0.0002664103156716418,0.0
365,0.0002664103156716418,0.0
366,0.0002591856312852084,0.0
367,0.0038105995353141884,0.0
368,0.0003691724006049498,0.0
369,0.006845361770217097,0.0
370,0.2620180836460648,0.0
371,0.001113671384825507,0.0
372,0.0001929265134884796,0.0
373,0.030753467596591862,0.0
374,0.0625650911855944,0.0
375,0.42940725703643995,0.0
376,0.37002715296318456,0.0
377,0.20700027903906057,0.0
378,0.04599091385896082,0.0
379,0.15240244464579797,0.0
380,0.3645498500401038,0.0
381,0.0018759349962453212,0.0
382,0.0008905367725004776,0.0
383,0.34392332251309626,0.0
384,0.08810532950752499,0.0
385,0.01805559123810055,0.0
386,0.0010468971818533524,0.0
387,0.001054121866239786,0.0
388,0.001054121866239786,0.0
389,0.001054121866239786,0.0
390,0.001054121866239786,0.0
391,0.014863324358063864,1.0
392,0.01474636302259846,0.0
