,yhat,y_test
0,0.05006823570727718,0.0
1,0.0,0.0
2,0.0018713704964786093,0.0
3,0.003737027219195684,0.0
4,0.0140877970357453,0.0
5,0.0,0.0
6,0.054,0.0
7,0.005478832449992682,0.0
8,0.005478832449992682,0.0
9,0.0037679313792559066,0.0
10,0.0037679313792559066,0.0
11,0.005478832449992682,0.0
12,0.009478832449992682,0.0
13,0.011170399792883888,0.0
14,0.011170399792883888,0.0
15,0.018,1.0
16,0.03270535108300487,0.0
17,0.019533809269704452,0.0
18,0.01238112965672154,0.0
19,0.003737027219195684,0.0
20,0.9859654644928054,0.0
21,0.6416605610555818,
22,0.6908762602625136,
23,0.6908762602625136,
24,0.6424057296077117,
25,0.21630639914622338,
26,0.002,
27,0.08905869198660797,
28,0.0,
29,0.0,
30,0.006,
31,0.08905869198660797,
32,0.0,
33,0.1651102430497178,
34,0.26127863579396576,
35,0.2466382685316354,
36,0.0,
37,0.033937247026265056,
38,0.0,
39,0.008093310799793599,
40,0.008093310799793599,
41,0.008093310799793599,
42,0.0,
43,0.0,
44,0.00734537611224389,
45,0.0,
46,0.0,
47,0.22740034015584115,
48,0.0,
49,0.26218396937340926,
50,0.03420995880830877,
51,0.09344858042396682,
52,0.09344858042396682,
53,0.02,
54,0.02379289587157922,
55,0.02,
56,0.02,
57,0.02379289587157922,
58,0.028,
59,0.008,
60,0.002,
61,0.9899667669832407,
62,0.0,
63,0.002,
64,0.002,
65,0.002,
66,0.0,
67,0.02379289587157922,
68,0.014,
69,0.0,
70,0.504816026424436,
71,0.2511398376726567,
72,0.0,
73,0.043881093434197924,
74,0.0,
75,0.0,
76,0.5425345713354692,
77,0.23373622080315834,
78,0.0,
79,0.504816026424436,
80,0.0,
81,0.5053825756113502,
82,0.24913983767265668,
83,0.0,
84,0.043881093434197924,
85,0.0,
86,0.0,
87,0.5445345713354692,
88,0.23373622080315834,
89,0.0,
90,0.5073825756113503,
91,0.0,
92,0.5071896996693297,
93,0.2511398376726567,
94,0.0,
95,0.043881093434197924,
96,0.0,
97,0.0,
98,0.5445345713354692,
99,0.23373622080315834,
100,0.0,
101,0.5071896996693297,
102,0.0,
103,0.5072817766289237,
104,0.2511398376726567,
105,0.0,
106,0.043881093434197924,
107,0.0,
108,0.0,
109,0.5445345713354692,
110,0.23373622080315834,
111,0.0,
112,0.5072817766289237,
113,0.0,
114,0.5068160264244359,
115,0.2511398376726567,
116,0.0,
117,0.043881093434197924,
118,0.0,
119,0.0,
120,0.5465345713354692,
121,0.23373622080315834,
122,0.0,
123,0.5088160264244359,
124,0.0,
125,0.5098885372852789,
126,0.24945778372036062,
127,0.0,
128,0.043881093434197924,
129,0.0,
130,0.0,
131,0.5465345713354692,
132,0.23029207726731038,
133,0.0,
134,0.5098885372852789,
135,0.0,
136,0.5091896996693297,
137,0.2511398376726567,
138,0.0,
139,0.043881093434197924,
140,0.0,
141,0.0,
142,0.5465345713354692,
143,0.23373622080315834,
144,0.0,
145,0.5091896996693297,
146,0.0,
147,0.49618350288491675,
148,0.24913983767265668,1.0
149,0.0,0.0
150,0.043881093434197924,0.0
151,0.0,0.0
152,0.0,0.0
153,0.5465345713354692,0.0
154,0.22628277541264372,0.0
155,0.0,0.0
156,0.49618350288491675,0.0
157,0.0,0.0
158,0.5091896996693297,0.0
159,0.2511398376726567,0.0
160,0.0,0.0
161,0.043881093434197924,1.0
162,0.0,0.0
163,0.0,0.0
164,0.5465345713354692,0.0
165,0.23373622080315834,0.0
166,0.0,0.0
167,0.5091896996693297,0.0
168,0.0,0.0
169,0.503618173057448,0.0
170,0.2511398376726567,0.0
171,0.0,0.0
172,0.043881093434197924,0.0
173,0.0,0.0
174,0.0,0.0
175,0.5465345713354692,0.0
176,0.2300875942031402,0.0
177,0.0,0.0
178,0.503618173057448,0.0
179,0.0,0.0
180,0.49235208391157825,
181,0.2511398376726567,
182,0.0,
183,0.043881093434197924,
184,0.0,
185,0.0,
186,0.5445490422311083,
187,0.22439623839617745,
188,0.0,
189,0.49235208391157825,
190,0.0,
191,0.5093438887744386,
192,0.2511398376726567,
193,0.0,
194,0.043881093434197924,
195,0.0,
196,0.0,
197,0.5465345713354692,
198,0.23373622080315834,
199,0.0,
200,0.5093438887744386,
201,0.0,
202,0.5093825756113503,
203,0.24913983767265668,
204,0.0,
205,0.043881093434197924,
206,0.0,
207,0.0,
208,0.5465345713354692,
209,0.23373622080315834,
210,0.0,
211,0.5093825756113503,
212,0.0,
213,0.5090853007709755,
214,0.2511398376726567,
215,0.0,
216,0.043881093434197924,
217,0.0,
218,0.0,
219,0.5465345713354692,
220,0.23197413121960647,
221,0.0,
222,0.5090853007709755,
223,0.0,
224,0.5053531067072696,
225,0.24731473280119282,
226,0.0,
227,0.043881093434197924,
228,0.0,
229,0.0,
230,0.5465345713354692,
231,0.23181199616900502,
232,0.0,
233,0.5053531067072696,
234,0.0,
235,0.5093825756113503,
236,0.24913983767265668,
237,0.0,
238,0.043881093434197924,
239,0.0,
240,0.0,
241,0.5465345713354692,
242,0.23373622080315834,
243,0.0,
244,0.5093825756113503,
245,0.0,
246,0.5091896996693297,
247,0.2511398376726567,
248,0.0,
249,0.043881093434197924,
250,0.0,
251,0.0,
252,0.5465345713354692,
253,0.23373622080315834,
254,0.0,
255,0.5091896996693297,
256,0.0,
257,0.5073019884962877,
258,0.2511398376726567,
259,0.0,
260,0.043881093434197924,
261,0.0,
262,0.0,
