,yhat,y_test
0,0.08988369008149186,
1,0.05593470958875009,
2,0.21297939195204407,
3,0.26453596687959596,
4,0.1270424183060727,
5,0.061162198527782985,
6,0.2644041156833573,
7,0.041714540294069416,
8,0.052973171692732704,
9,0.0560791102305277,
10,0.3397769375227748,
11,0.3732055153364599,
12,0.18078810287609123,
13,0.0892448988255446,
14,0.06475633148216804,
15,0.08181571608961888,
16,0.09468025862981785,
17,0.10411831735054099,
18,0.09952154903271833,
19,0.2590185351789961,
20,0.29771444502242445,
21,0.29771444502242445,
22,0.19273955396054251,
23,0.12040055716636783,
24,0.05049476251061608,
25,0.03787245161142975,
26,0.05049476251061608,
27,0.12927089011412554,
28,0.051255098886694196,
29,0.048946888605426175,
30,0.16499558688881943,
31,0.028270349659287167,
32,0.05310895819029159,
33,0.12280743300204887,
34,0.45519548735071236,
35,0.03658767941126742,
36,0.023476930845830232,
37,0.03658767941126742,
38,0.09022683967918321,
39,0.038907873345779505,
40,0.044772675142726356,
41,0.13601697274306837,
42,0.02635035359072214,
43,0.04870324145221903,
44,0.11261753742955524,
45,0.4651471102950359,
46,0.03658767941126742,
47,0.023476930845830232,
48,0.03658767941126742,
49,0.09022683967918321,
50,0.038907873345779505,
51,0.044772675142726356,
52,0.13601697274306837,
53,0.02635035359072214,
54,0.04870324145221903,
55,0.11261753742955524,
56,0.4651471102950359,
57,0.036902506925289354,
58,0.02379175835985216,
59,0.036902506925289354,
60,0.08857541680134348,
61,0.03927946577416816,
62,0.04508750265674828,
63,0.13711292898383562,
64,0.025938305039396755,
65,0.04901806896624095,
66,0.1128595793291836,
67,0.46436794938439485,
68,0.03694879365804333,
69,0.024701985906057225,
70,0.03694879365804333,
71,0.09260674968008754,
72,0.040460278267751164,
73,0.046901333646017715,
74,0.1383291580620561,
75,0.026312237207944653,
76,0.049109337737058174,
77,0.11399557614510149,
78,0.45994247480760947,
79,0.03583019161398717,
80,0.02348190195455195,
81,0.03583019161398717,
82,0.08834526821173998,
83,0.03896960936886795,
84,0.04433651395775452,
85,0.13436044727081653,
86,0.025938305039396755,
87,0.047855031715921814,
88,0.11108829033441957,
89,0.46111049656265407,
90,0.03624224016531254,
91,0.023828650893874464,
92,0.03624224016531254,
93,0.08844972961945995,
94,0.038965947953513866,
95,0.0461439382410683,
96,0.1348508126029743,
97,0.02823250293013585,
98,0.04880249710283102,
99,0.11250785065289158,
100,0.4566435796253021,
101,0.03734018799025602,
102,0.025093380238269923,
103,0.03734018799025602,
104,0.09416970383238708,
105,0.04130345617083473,
106,0.04821460461594791,
107,0.1400460989482252,
108,0.026312237207944653,
109,0.049499800060010875,
110,0.11569930943798439,
111,0.46395088604281803,
112,0.03677011043635793,
113,0.023849762588768763,
114,0.03677011043635793,
115,0.08946850276448723,
116,0.03978070508871804,
117,0.04694400513250163,
118,0.13643632875061543,
119,0.027302892877227758,
120,0.049669630698213556,
121,0.11396084701340387,
122,0.4573363936952122,
123,0.0625106910806406,
124,0.04591172669746269,
125,0.0625106910806406,
126,0.15087308405220087,
127,0.05660490576293906,
128,0.05610209301210238,
129,0.18552519162180664,
130,0.02875256106173111,
131,0.059630929808281705,
132,0.12522617096014996,
133,0.45614353210779035,
134,0.03658247150296371,
135,0.023822133292203118,
136,0.03658247150296371,
137,0.08896277503151336,
138,0.038809840706519126,
139,0.04558999384527834,
140,0.1353472190821557,
141,0.02691605583033037,
142,0.04943639490474724,
143,0.11327871354810405,
144,0.4590942485522924,
145,0.040221339914036675,
146,0.026284990271834854,
147,0.040221339914036675,
148,0.09646865365678776,
149,0.04482739253271163,
150,0.050674165808237186,
151,0.14959425498006815,
152,0.027437999440354334,
153,0.05266138493450428,
154,0.11925910935053095,
155,0.5116705130722544,
156,0.04099736418012681,
157,0.028897436947609403,
158,0.04099736418012681,
159,0.10806938154896473,
160,0.047168676388449106,
161,0.050916053654676115,
162,0.15338796230305413,
163,0.03196567062800592,
164,0.05335938965788259,
165,0.12534258740173793,
166,0.4944527004630368,
167,0.039202995523465,
168,0.024780511991610382,
169,0.039202995523465,
170,0.10505129766111354,
171,0.040385283822811514,
172,0.04814036357442928,
173,0.14400936222440427,
174,0.030782557926377203,
175,0.051211896106813794,
176,0.1233818223988982,
177,0.49202514958534876,
178,0.03925449188208308,
179,0.025755855820202508,
180,0.03925449188208308,
181,0.0961713478385079,
182,0.04374983227289611,
183,0.05028431059552439,
184,0.14703489529606317,
185,0.027437999440354334,
186,0.05274538286379135,
187,0.1186042219151259,
188,0.5066937363740196,
189,0.04099736418012681,
190,0.028897436947609403,
191,0.04099736418012681,
192,0.10806938154896473,
193,0.047168676388449106,
194,0.050916053654676115,
195,0.15338796230305413,
196,0.03196567062800592,
197,0.05335938965788259,
198,0.12534258740173793,
199,0.4944527004630368,
200,0.03866623195082716,
201,0.027421426919835536,
202,0.03866623195082716,
203,0.09978797373864572,
204,0.040312730601054836,
205,0.044001757720418595,
206,0.14003623638074406,
207,0.029042546315238168,
208,0.04654632460114588,
209,0.11599633775164124,
210,0.4726153147671004,
211,0.705120528491531,
212,0.7272186511653338,
213,0.7272186511653338,
214,0.7272186511653338,
215,0.7272186511653338,
216,0.07470478029205525,
217,0.03904033299944611,
218,0.038347897408432245,
219,0.06239226282407171,
220,0.09437934084832682,
221,0.22788488714539754,
222,0.5434464400259167,
223,0.5434464400259167,
224,0.07144641460709869,
225,0.03904089224285047,
226,0.0383484566518366,
227,0.06260030907584146,
228,0.09096273514339653,
229,0.24286064110914177,
230,0.5628806557691464,
231,0.5628806557691464,
232,0.14264616454468473,
233,0.13614463162512888,
234,0.11051971185229581,
235,0.22273133954776184,
236,0.13185903366560922,
237,0.13640463422989244,
238,0.12576682268822478,
239,0.12576682268822478,
240,0.12390745449579613,
241,0.13046962708261994,
242,0.13232899527504854,
243,0.13232899527504854,
244,0.13232899527504854,
245,0.14138668837713983,
246,0.13583206719634483,
247,0.10994541612668843,
248,0.22211009945368454,
249,0.1297362916421617,
250,0.13475428543383408,
251,0.12455818870650333,
252,0.12455818870650333,
253,0.1226988205140747,
254,0.12926099310089856,
255,0.13112036129332713,
256,0.13112036129332713,
257,0.13112036129332713,
258,0.14285165632157323,
259,0.1367970351407783,
260,0.11077407027369085,
261,0.22345220947032976,
262,0.13051961546176113,
263,0.13652109723108488,
264,0.1253415125261028,
265,0.1253415125261028,
266,0.12348214433367415,
267,0.13004431692049798,
268,0.13190368511292658,
269,0.13190368511292658,
270,0.13190368511292658,
271,0.13679515377688417,
272,0.13267730020443033,
273,0.11402469918498924,
274,0.21261862207207916,
275,0.14566553513979158,
276,0.1416704603135429,
277,0.13468616290076427,
278,0.13468616290076427,
279,0.13325033534685374,
280,0.13831142835513666,
281,0.13974725590904716,
282,0.13974725590904716,
283,0.13974725590904716,
284,0.7005038132479849,
285,0.7005038132479849,
286,0.7005038132479849,
287,0.6978056975383501,
288,0.6978056975383501,
289,0.6978056975383501,
290,0.7015767673282551,
291,0.7015767673282551,
292,0.7015767673282551,
293,0.13126129603281636,
294,0.058089190401238576,
295,0.058089190401238576,
296,0.058089190401238576,
297,0.13126129603281636,
298,0.03254380929910142,
299,0.06681412684797404,
300,0.04890535956048407,
301,0.05799138467144828,
302,0.1353549362347809,
303,0.10015439757779011,
304,0.10015439757779011,
305,0.08685934456566512,
306,0.10173479267886301,
307,0.08685934456566512,
308,0.08685934456566512,
309,0.18263190051714207,
310,0.0722188178266458,
311,0.04967500040772469,
312,0.12396552605832219,
313,0.05915452497451441,
314,0.1570532538149328,
315,0.5503803576938865,
316,0.5150338383820157,
317,0.5707883905434571,
318,0.06188216476422166,
319,0.06990712450411525,
320,0.08202502869389561,
321,0.10173479267886301,
322,0.08202502869389561,
323,0.06666818073435717,
324,0.1672786671464774,
325,0.08404934795478221,
326,0.059779536054098206,
327,0.28203607362705907,
328,0.40046995444409184,
329,0.40046995444409184,
330,0.059779536054098206,
331,0.08117132835823263,
332,0.08117132835823263,
333,0.10058848312820726,
334,0.07511955087316946,
335,0.2689794208701085,
336,0.38710353962811817,
337,0.38710353962811817,
338,0.07511955087316946,
339,0.09199309947559944,
340,0.09199309947559944,
341,0.11110276397272491,
342,0.08871254446233787,
343,0.2788592472328167,
344,0.3977417747979129,
345,0.3977417747979129,
346,0.08871254446233787,
347,0.10600510591704086,
348,0.10600510591704086,
349,0.0995617997943315,
350,0.07545254009294167,
351,0.26865306783351534,
352,0.38763439171106345,
353,0.38763439171106345,
354,0.07545254009294167,
355,0.09237947333202431,
356,0.09237947333202431,
357,0.11072658183185892,
358,0.09074062240113434,
359,0.28229726732313115,
360,0.4016044582493619,
361,0.4016044582493619,
362,0.09074062240113434,
363,0.10366891087136881,
364,0.10366891087136881,
365,0.3761107614757999,
366,0.4116869929709765,
367,0.18285770122364925,
368,0.3572838688592195,
369,0.3572838688592195,
370,0.18285770122364925,
371,0.07812524671092645,
372,0.08771047101122846,
373,0.07812524671092645,
374,0.12114011755837405,
375,0.07383033596558981,
376,0.07168696244031451,
377,0.07168696244031451,
378,0.08908956901372883,
379,0.1976263327685051,
380,0.16702409222280262,
381,0.668559525307628,
382,0.4943473198535977,
383,0.3458194400555101,
384,0.13719949682006544,
385,0.19078542368108578,
386,0.20194121384654165,
387,0.13977655858890486,
388,0.14420866880928074,
389,0.2312549374950816,
390,0.2978251494458072,
391,0.2978251494458072,
392,0.08771047101122846,
393,0.09739547499834365,
394,0.0755190451445716,
395,0.08259459540202424,
396,0.0755190451445716,
397,0.12059149668893873,
398,0.0738421353722764,
399,0.07162236808365602,
400,0.07162236808365602,
401,0.0873748855587751,
402,0.1932586786182331,
403,0.1615678759649902,
404,0.6709493074102,
405,0.4888980103705653,
406,0.3543455144149688,
407,0.13059591008698232,
408,0.18787794200689245,
409,0.20014862380914886,
410,0.13350231269446752,
411,0.1455717694462232,
412,0.22926689098029676,
413,0.29334097000432324,
414,0.29334097000432324,
415,0.08259459540202424,
416,0.09477991025502773,
417,0.07115975001292038,
418,0.08025159292351783,
419,0.07115975001292038,
420,0.11569281341730558,
421,0.07207071777053661,
422,0.07286577545044612,
423,0.07286577545044612,
424,0.09091108309820553,
425,0.20384090369329738,
426,0.17303187154522454,
427,0.6715363434010121,
428,0.4889559956941702,
429,0.34883575595442334,
430,0.13427062427292616,
431,0.18076426034392593,
432,0.18821212061040604,
433,0.14160056251552786,
434,0.13647861477286977,
435,0.2374902881658929,
436,0.30402409573998146,
437,0.30402409573998146,
438,0.08025159292351783,
439,0.08780355407023926,
440,0.07108926151506564,
441,0.08122908526848205,
442,0.07108926151506564,
443,0.11967599192894217,
444,0.07147772592078479,
445,0.0710526047495193,
446,0.0710526047495193,
447,0.09328438012253848,
448,0.20469484594740828,
449,0.17194002696497013,
450,0.6680254732787048,
451,0.4939055048698578,
452,0.35676527147965476,
453,0.14676400592128483,
454,0.19252485103358355,
455,0.20085839217890894,
456,0.14746608088727847,
457,0.14922448501409738,
458,0.23853840022672793,
459,0.30897318434489013,
460,0.30897318434489013,
461,0.08122908526848205,
462,0.09033107112032573,
463,0.06825450681500343,
464,0.07829729333263996,
465,0.06825450681500343,
466,0.11961160454454992,
467,0.06878712598599314,
468,0.06883999815974134,
469,0.06883999815974134,
470,0.1073794408304136,
471,0.2042066176837537,
472,0.16530040896778056,
473,0.6738031873104648,
474,0.4863290377381431,
475,0.344869669065147,
476,0.15486881813454,
477,0.18644203499463718,
478,0.19260085118752715,
479,0.15683103491539374,
480,0.14187364905336092,
481,0.2372798503727174,
482,0.30829162694741763,
483,0.30829162694741763,
484,0.07829729333263996,
485,0.08455676087278374,
486,0.07833113741537319,
487,0.08390220658865505,
488,0.07833113741537319,
489,0.11916646005762024,
490,0.07469509930637365,
491,0.07214723397992641,
492,0.07214723397992641,
493,0.09370689298709556,
494,0.1921717195044864,
495,0.15908091408810493,
496,0.6669459344674572,
497,0.4881245739557277,
498,0.34075395214603976,
499,0.14113142936183096,
500,0.19247057849587446,
501,0.20479892318148268,
502,0.14231569385885937,
503,0.14720379345561904,
504,0.22808062704329157,
505,0.29612123055003015,
506,0.29612123055003015,
507,0.08390220658865505,
508,0.09748090404837956,
509,0.07495544830847198,
510,0.08498210709091719,
511,0.07495544830847198,
512,0.12389110257374109,
513,0.07562697020037899,
514,0.07335102071667468,
515,0.07335102071667468,
516,0.1076402684510292,
517,0.19635919584718675,
518,0.16177520538015636,
519,0.7035080373141178,
520,0.5014344909678043,
521,0.35138525228958645,
522,0.17015241383689525,
523,0.20291407196412242,
524,0.19984114409020026,
525,0.1478614256919206,
526,0.1541257875881995,
527,0.22402887202081206,
528,0.2937069547857262,
529,0.2937069547857262,
530,0.08498210709091719,
531,0.08824548991777612,
532,0.07764335316531305,
533,0.08035814592663229,
534,0.07764335316531305,
535,0.11352712874853105,
536,0.07264971557717814,
537,0.07427426191236793,
538,0.07427426191236793,
539,0.09114705113215411,
540,0.20085989017230957,
541,0.16958071601047106,
542,0.6661441849859295,
543,0.48380208363022975,
544,0.35084415112442546,
545,0.1393450524473169,
546,0.18345606195872785,
547,0.1949670361596848,
548,0.14355796954297007,
549,0.14650484743518707,
550,0.2299214550391626,
551,0.2957543829450374,
552,0.2957543829450374,
553,0.08035814592663229,
554,0.09509638086258754,
555,0.0768770372099716,
556,0.08588881565067226,
557,0.0768770372099716,
558,0.11800345916510235,
559,0.07127466645015065,
