,yhat,y_test
242,0.08488152054615657,
243,0.007234015826281825,
244,0.009820178437901094,
245,0.0,
246,0.0,
247,0.0,
248,0.002,
249,0.0,
250,0.006,
251,0.05,
252,0.288,
253,0.272,
254,0.262,
255,0.006,
256,0.002,
257,0.008,
258,0.002,
259,0.004,
260,0.08706332420626384,
261,0.00743999129604196,
262,0.004,
263,0.0,
264,0.0,
265,0.0,
266,0.008,
267,0.022,
268,0.024,
269,0.4543895446367542,
270,0.23,
271,0.31154440803667677,
272,0.156,
273,0.022,
274,0.002,
275,0.00978659097046128,
276,0.0,
277,0.186,
278,0.382,
279,0.008,
280,0.4405593639821015,
281,0.008,
282,0.06247898040832465,
283,0.009294058147911788,
284,0.032,
285,0.044,
286,0.4628329384147497,
287,0.0,
288,0.0,
289,0.8138534351982283,
290,0.0,
291,0.0,
292,0.017838163332210215,
293,0.0,
294,0.0,
295,0.8390686713888493,
296,0.1131691779321564,
297,0.004,
298,0.590818866146074,
299,0.05767596921188081,
300,0.04131763716831688,
301,0.35759565164793367,
302,0.22111392996382354,
303,0.0,
304,0.002,
305,0.35,
306,0.676,
307,0.042,
308,0.2055433588418187,
309,0.086,
310,0.122,
311,0.18085653024179285,
312,0.004,
313,0.004,
314,0.002,
315,0.002,
316,0.002,
317,0.06272275160555507,
318,0.02,
319,0.008,
320,0.008,
321,0.0916431035188034,
322,0.624691401686858,
323,0.024,
324,0.024,
325,0.11302423167641633,
326,0.006,
327,0.004,
328,0.008,
329,0.02760790340375155,
330,0.054755962448483075,
331,0.03981124757595346,
332,0.011789163171173544,
333,0.6691777460393323,
334,0.006,
335,0.10434210320540364,
336,0.11078000847805743,
337,0.018152984834513823,
338,0.02,
339,0.024,
340,0.00933581217854202,
341,0.0009550102249488753,
342,0.01075467740738545,
343,0.28742343518915703,
344,0.004,
345,0.004,
346,0.002,
347,0.006,
348,0.008,
349,0.008,
350,0.5362105883223991,
351,0.006,
352,0.01,
353,0.008,
354,0.006,
355,0.008,
356,0.011902421947105437,
357,0.004,
358,0.01,
359,0.006,
360,0.8833141051394383,
361,0.006,
362,0.007864023416711016,
363,0.014,
364,0.0,
365,0.23345818719491865,
366,0.0,
367,0.006,
368,0.004,
369,0.006,
370,0.154,
371,0.002,
372,0.004,
373,0.004,
374,0.004,
375,0.0,
376,0.0,
377,0.008,
378,0.046,
379,0.07183286999182338,
380,0.12756082887700534,
381,0.088,
382,0.084,
383,0.064,
384,0.064,
385,0.05,
386,0.05,
387,0.40134367299586726,
388,0.018,
389,0.032,
390,0.016,
391,0.008,
392,0.01,
393,0.022,
394,0.11192349958260257,
395,0.14,
396,0.12192349958260257,
397,0.138,
398,0.13,
399,0.06,
400,0.138,
401,0.182,
402,0.032,
403,0.016,
404,0.03,
405,0.036,
406,0.056,
407,0.056,
408,0.066,
409,0.058,
410,0.042,
411,0.13392053220441488,
412,0.044,
413,0.04952365415986949,
414,0.052,
415,0.042,
416,0.04,
417,0.26488409765658133,
418,0.046,
419,0.08792053220441488,
420,0.11792053220441488,
421,0.08587879009062473,
422,0.4485695381582039,
423,0.13367596921188082,
424,0.055368419777012526,
425,0.2500508939585392,
426,0.5362904486793013,
427,0.3665734102456044,
428,0.002,
429,0.002,
430,0.06243395012708988,
431,0.434065035603255,
432,0.5976924505651318,
433,0.0,
434,0.01,
435,0.0,
436,0.0,
437,0.06310622391228586,
438,0.004,
439,0.0,
440,0.01,
441,0.0,
442,0.0,
443,0.1399877694636657,
444,0.004,
445,0.6483478286799392,
446,0.041461948512716174,
447,0.005593400361603898,
448,0.07928762712974484,
449,0.005929619172233317,
450,0.0,
451,0.001929619172233317,
452,0.05012439116092465,
453,0.005929619172233317,
454,0.2463344107590831,
455,0.02774807738022884,
456,0.0,
457,0.0,
458,0.0,
459,0.0,
460,0.0,
461,0.0,
462,0.0,
463,0.002,
464,0.0,
465,0.007682365230236585,
466,0.0,
467,0.0,
468,0.0,
469,0.013388521173184937,
470,0.0,
471,0.965830893067301,
472,0.0,
473,0.0,
474,0.0,
475,0.004,
476,0.002,
477,0.0,
478,0.0,
479,0.002,
480,0.002,
481,0.18959133451349713,
482,0.20985092383831097,
483,0.20985092383831097,
484,0.002,
485,0.002,
486,0.002,
487,0.0,
488,0.3519936397547972,
489,0.033673085535154496,
490,0.0,
491,0.128,
492,0.002,
493,0.026,
494,0.024,
495,0.036,
496,0.042,
497,0.05597791559522009,
498,0.058,
499,0.022,
500,0.156,
501,0.152,
502,0.012,
503,0.05580423228703424,
504,0.35669208411843595,
505,0.07503346983356321,
506,0.2539492173913043,
507,0.5299492173913043,
508,0.14945662299407395,
509,0.036,
510,0.03,
511,0.051870077864293665,
512,0.006,
513,0.02,
514,0.14603957936191697,
515,0.006,
516,0.09641479877599568,
517,0.4541687636349046,
518,0.1677894179501851,
519,0.2734465906136636,
520,0.12006236577972618,
521,0.13592859009545805,
522,0.227678847020934,
523,0.6150403630559195,
