,yhat,y_test
0,0.0006499728080075558,
1,1.3281512278595382e-05,
2,0.0006499728080075558,
3,0.05079998572569092,
4,0.07610148911297153,
5,0.013454000412467767,
6,0.6523874963454491,
7,0.12248538387101562,
8,0.00838477538767528,
9,0.018536253479513758,
10,0.9491101390980086,
11,0.0015137165941700528,
12,1.3281512278595382e-05,
13,0.0015137165941700528,
14,0.05238026808199985,
15,0.07607707578969852,
16,0.013454000412467767,
17,0.6513861928342521,
18,0.12342732975036055,
19,0.00838477538767528,
20,0.018536253479513758,
21,0.9482194938448403,
22,0.0022401201944761136,
23,0.0016034288987471531,
24,0.0022401201944761136,
25,0.06485130926270152,
26,0.0833480245097232,
27,0.016813990757561667,
28,0.6437787090474636,
29,0.13430952381199332,
30,0.0646709671271923,
31,0.07671744014824912,
32,0.9316170484797272,
33,0.0015137165941700528,
34,1.3281512278595382e-05,
35,0.0015137165941700528,
36,0.05238026808199985,
37,0.07607707578969852,
38,0.013454000412467767,
39,0.6513861928342521,
40,0.12342732975036055,
41,0.00838477538767528,
42,0.018536253479513758,
43,0.9482194938448403,
44,0.8097391902396801,
45,0.002151043563573858,
46,0.002151043563573858,
47,0.002,
48,0.007537598315561775,
49,0.014578574411872419,
50,0.458164408307397,
51,0.003,
52,0.2400499266195445,
53,0.003,
54,0.023288143303285373,
55,0.0080014026359074,
56,0.04712068028816023,
57,0.002151043563573858,
58,0.002151043563573858,
59,0.04147201068804275,
60,0.019417320654903775,
61,0.05745829675121441,
62,0.5065997756986117,
63,0.017,
64,0.3086468187598127,
65,0.017,
66,0.04382730234840325,
67,0.0200014026359074,
68,0.04506816371416945,
69,0.002151043563573858,
70,0.002151043563573858,
71,0.04247201068804275,
72,0.020417320654903776,
73,0.05845829675121441,
74,0.5065193571020925,
75,0.018,
76,0.3103752740085438,
77,0.018,
78,0.04364466065954318,
79,0.0210014026359074,
80,0.04496769346239937,
81,0.002151043563573858,
82,0.002151043563573858,
83,0.04147201068804275,
84,0.019417320654903775,
85,0.05745829675121441,
86,0.49645196038903383,
87,0.017,
88,0.30551861669695546,
89,0.017,
90,0.04367178946152467,
91,0.0200014026359074,
92,0.04506816371416945,
93,0.002151043563573858,
94,0.002151043563573858,
95,0.04147201068804275,
96,0.019417320654903775,
97,0.05745829675121441,
98,0.5066014617089891,
99,0.017,
100,0.3087224775382181,
101,0.017,
102,0.04390296112680864,
103,0.0200014026359074,
104,0.0451083240715747,
105,0.002151043563573858,
106,0.002151043563573858,
107,0.04247201068804275,
108,0.021417320654903777,
109,0.05945829675121441,
110,0.4937997201944989,
111,0.019,
112,0.30507527029224485,
113,0.019,
114,0.0409577046354582,
115,0.0200014026359074,
116,0.04506852869727625,
117,0.002151043563573858,
118,0.002151043563573858,
119,0.04147201068804275,
120,0.019417320654903775,
121,0.05745829675121441,
122,0.5069530850593831,
123,0.017,
124,0.3096702750296917,
125,0.017,
126,0.04385324166633738,
127,0.0200014026359074,
128,0.04506816371416945,
129,0.002151043563573858,
130,0.002151043563573858,
131,0.04147201068804275,
132,0.019417320654903775,
133,0.05745829675121441,
134,0.4924430411451766,
135,0.017,
136,0.30321345904785435,
137,0.017,
138,0.04296731882284997,
139,0.0210014026359074,
140,0.04279976846343153,
141,0.002151043563573858,
142,0.002151043563573858,
143,0.04247201068804275,
144,0.021417320654903777,
145,0.05945829675121441,
146,0.494682875105627,
147,0.019,
148,0.3066682687228774,
149,0.019,
150,0.041914896029935304,
151,0.0210014026359074,
152,0.04506852869727625,
153,0.0013562179167797078,
154,0.0013562179167797078,
155,0.04247201068804275,
156,0.021417320654903777,
157,0.05945829675121441,
158,0.5061515695349033,
159,0.019,
160,0.31071311106470856,
161,0.019,
162,0.0429243405338365,
163,0.0200014026359074,
